qseqid	sseqid	pid	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Tt.REP66#nonLTR/nonLTR	chr_001	93.233	665	35	5	1	662	22067122	22067779	0.0	970.0
Tt.REP66#nonLTR/nonLTR	chr_001	84.43	745	112	4	4439	5181	12984764	12984022	0.0	730.0
Tt.REP66#nonLTR/nonLTR	chr_001	87.952	581	67	3	4761	5339	21952838	21953417	0.0	682.0
Tt.REP66#nonLTR/nonLTR	chr_001	84.308	650	97	4	4673	5320	10461488	10460842	1.17e-178	630.0
Tt.REP66#nonLTR/nonLTR	chr_001	83.673	686	83	19	1652	2313	246045	245365	2.54e-175	619.0
Tt.REP66#nonLTR/nonLTR	chr_001	84.494	632	88	7	4748	5370	14689611	14690241	3.28e-174	616.0
Tt.REP66#nonLTR/nonLTR	chr_001	89.348	460	47	2	4313	4771	20807612	20807154	1.55e-162	577.0
Tt.REP66#nonLTR/nonLTR	chr_001	81.97	599	105	2	4436	5034	12481800	12482395	7.41e-141	505.0
Tt.REP66#nonLTR/nonLTR	chr_001	91.453	351	30	0	3168	3518	13025567	13025217	3.4699999999999997e-134	483.0
Tt.REP66#nonLTR/nonLTR	chr_001	83.365	529	69	14	1913	2439	20349505	20348994	7.52e-131	472.0
Tt.REP66#nonLTR/nonLTR	chr_001	82.343	589	59	32	1534	2086	50484	49905	2.7e-130	470.0
Tt.REP66#nonLTR/nonLTR	chr_001	95.238	273	13	0	3937	4209	19478679	19478951	3.55e-119	433.0
Tt.REP66#nonLTR/nonLTR	chr_001	90.03	331	33	0	4453	4783	19479208	19479538	4.59e-118	429.0
Tt.REP66#nonLTR/nonLTR	chr_001	95.113	266	8	4	1	262	14564706	14564442	1.29e-113	414.0
Tt.REP66#nonLTR/nonLTR	chr_001	90.102	293	24	3	370	661	16853824	16853536	6.07e-102	375.0
Tt.REP66#nonLTR/nonLTR	chr_001	94.323	229	8	4	1	226	10905425	10905199	4.76e-93	346.0
Tt.REP66#nonLTR/nonLTR	chr_001	88.476	269	29	1	3318	3586	21825429	21825695	2.23e-86	324.0
Tt.REP66#nonLTR/nonLTR	chr_001	88.235	272	13	10	1402	1656	16553268	16553537	2.2399999999999997e-81	307.0
Tt.REP66#nonLTR/nonLTR	chr_001	81.167	377	67	4	4979	5353	15050958	15050584	3.7600000000000004e-79	300.0
Tt.REP66#nonLTR/nonLTR	chr_001	97.674	172	1	2	3	171	11849383	11849554	6.2800000000000004e-77	292.0
Tt.REP66#nonLTR/nonLTR	chr_001	91.866	209	17	0	4511	4719	19693583	19693375	6.2800000000000004e-77	292.0
Tt.REP66#nonLTR/nonLTR	chr_001	91.525	177	15	0	3719	3895	22018171	22018347	1.78e-62	244.0
Tt.REP66#nonLTR/nonLTR	chr_001	98.864	88	1	0	2126	2213	16126220	16126133	2.39e-36	158.0
Tt.REP66#nonLTR/nonLTR	chr_001	87.963	108	11	2	4766	4872	9660743	9660637	6.740000000000001e-27	126.0
Tt.REP66#nonLTR/nonLTR	chr_001	93.939	66	3	1	6039	6103	21654007	21653942	1.47e-18	99.0
Tt.REP66#nonLTR/nonLTR	chr_001	84.112	107	8	8	6000	6103	19193612	19193512	1.9e-17	95.3
Tt.REP66#nonLTR/nonLTR	chr_001	98.077	52	1	0	4267	4318	8460034	8460085	2.46e-16	91.6
Tt.REP66#nonLTR/nonLTR	chr_001	83.333	102	10	6	6003	6103	10460486	10460391	3.18e-15	87.9
Tt.REP66#nonLTR/nonLTR	chr_001	82.243	107	14	4	6001	6103	10900252	10900147	3.18e-15	87.9
Tt.REP66#nonLTR/nonLTR	chr_001	81.25	96	18	0	4875	4970	18759199	18759104	1.92e-12	78.7
Tt.REP66#nonLTR/nonLTR	chr_001	79.825	114	14	9	5998	6103	1528515	1528403	2.48e-11	75.0
Tt.REP3part#nonLTR/nonLTR	chr_002	90.013	1562	150	6	1	1561	8840393	8841949	0.0	2015.0
Tt.REP3part#nonLTR/nonLTR	chr_002	89.286	1540	156	2	1	1539	15345898	15347429	0.0	1921.0
Tt.REP3part#nonLTR/nonLTR	chr_002	89.3	1542	149	11	1	1540	12448043	12449570	0.0	1919.0
Tt.REP3part#nonLTR/nonLTR	chr_002	88.954	1539	166	4	1	1537	15009381	15010917	0.0	1897.0
Tt.REP3part#nonLTR/nonLTR	chr_002	88.976	1533	159	5	1	1532	9388462	9389985	0.0	1886.0
Tt.REP3part#nonLTR/nonLTR	chr_002	88.877	935	104	0	606	1540	24437811	24436877	0.0	1151.0
Tt.REP3part#nonLTR/nonLTR	chr_002	89.498	876	92	0	77	952	11167314	11166439	0.0	1109.0
Tt.REP3part#nonLTR/nonLTR	chr_002	89.974	778	76	2	756	1532	11139703	11138927	0.0	1003.0
Tt.REP3part#nonLTR/nonLTR	chr_002	89.267	764	82	0	777	1540	14703863	14704626	0.0	957.0
Tt.REP3part#nonLTR/nonLTR	chr_002	91.153	633	54	2	1	632	10210162	10209531	0.0	857.0
Tt.REP3part#nonLTR/nonLTR	chr_002	87.053	587	73	2	626	1212	14172642	14172059	0.0	660.0
Tt.REP3part#nonLTR/nonLTR	chr_002	90.535	486	46	0	249	734	15312119	15312604	0.0	643.0
Tt.REP3part#nonLTR/nonLTR	chr_002	85.063	636	87	8	909	1540	15933909	15933278	0.0	641.0
Tt.REP3part#nonLTR/nonLTR	chr_002	82.584	712	107	7	25	732	18433303	18434001	1.46e-173	612.0
Tt.REP3part#nonLTR/nonLTR	chr_002	84.754	610	74	7	753	1362	14140429	14139839	5.29e-168	593.0
Tt.REP3part#nonLTR/nonLTR	chr_002	82.848	653	104	7	892	1540	13996057	13996705	1.4800000000000003e-163	579.0
Tt.REP3part#nonLTR/nonLTR	chr_002	84.992	593	49	16	600	1175	12018150	12018719	1.15e-159	566.0
Tt.REP3part#nonLTR/nonLTR	chr_002	85.626	487	64	6	1090	1573	4985364	4985847	7.09e-142	507.0
Tt.REP3part#nonLTR/nonLTR	chr_002	87.467	375	36	3	266	630	14140803	14140430	2.64e-116	422.0
Tt.REP3part#nonLTR/nonLTR	chr_002	87.915	331	29	8	1392	1714	24107166	24107493	1.6100000000000001e-103	379.0
Tt.REP3part#nonLTR/nonLTR	chr_002	100.0	198	0	0	1922	2119	17295938	17296135	1.2600000000000001e-99	366.0
Tt.REP3part#nonLTR/nonLTR	chr_002	94.583	240	6	4	1879	2116	16125485	16125719	4.52e-99	364.0
Tt.REP3part#nonLTR/nonLTR	chr_002	88.845	251	27	1	1	250	15333052	15333302	7.72e-82	307.0
Tt.REP3part#nonLTR/nonLTR	chr_002	82.31	277	43	6	1721	1993	12288591	12288317	3.69e-60	235.0
Tt.REP3part#nonLTR/nonLTR	chr_002	90.625	160	15	0	819	978	15011636	15011795	1.73e-53	213.0
Tt.REP3part#nonLTR/nonLTR	chr_002	92.632	95	7	0	892	986	11171086	11170992	1.07e-30	137.0
Tt.REP3part#nonLTR/nonLTR	chr_002	84.892	139	12	6	1979	2117	15932299	15932170	4.99e-29	132.0
Tt.REP3part#nonLTR/nonLTR	chr_002	81.879	149	17	9	1977	2117	12449896	12450042	1.3999999999999999e-24	117.0
Tt.REP3part#nonLTR/nonLTR	chr_002	87.85	107	4	6	2014	2117	14981408	14981508	1.3999999999999999e-24	117.0
Tt.REP3part#nonLTR/nonLTR	chr_002	88.421	95	7	3	2026	2117	15011532	15011625	6.5e-23	111.0
Tt.REP3part#nonLTR/nonLTR	chr_002	88.764	89	8	2	2029	2116	12079089	12079176	8.4e-22	108.0
Tt.REP3part#nonLTR/nonLTR	chr_002	96.825	63	2	0	5	67	10192925	10192987	3.0200000000000004e-21	106.0
Tt.REP3part#nonLTR/nonLTR	chr_002	93.056	72	3	1	2049	2118	8842509	8842580	1.09e-20	104.0
Tt.REP3part#nonLTR/nonLTR	chr_002	87.234	94	9	3	2026	2117	11645813	11645905	1.09e-20	104.0
Tt.REP3part#nonLTR/nonLTR	chr_002	94.203	69	1	3	2051	2116	14708769	14708837	3.91e-20	102.0
Tt.REP3part#nonLTR/nonLTR	chr_002	88.506	87	5	2	2031	2117	10772774	10772855	1.41e-19	100.0
Tt.REP3part#nonLTR/nonLTR	chr_002	86.458	96	8	4	2025	2118	12886901	12886993	1.41e-19	100.0
Tt.REP3part#nonLTR/nonLTR	chr_002	87.234	94	5	5	2025	2117	13997104	13997191	1.41e-19	100.0
Tt.REP3part#nonLTR/nonLTR	chr_002	95.238	63	1	2	2056	2116	13115701	13115763	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_002	98.214	56	1	0	2062	2117	15347897	15347952	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_002	86.316	95	8	3	2025	2117	23102416	23102507	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_002	86.17	94	10	2	2026	2118	24433129	24433038	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_002	85.714	98	7	6	2027	2118	4986156	4986252	1.82e-18	97.1
Tt.REP3part#nonLTR/nonLTR	chr_002	98.182	55	1	0	2064	2118	10489499	10489553	1.82e-18	97.1
Tt.REP3part#nonLTR/nonLTR	chr_002	86.022	93	8	4	2025	2115	3099187	3099276	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_002	98.148	54	1	0	2064	2117	11138671	11138618	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_002	85.417	96	9	5	2024	2117	14387395	14387303	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_002	86.517	89	6	5	2031	2117	10767727	10767811	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_002	85.263	95	9	5	2026	2117	13649127	13649219	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_002	80.142	141	15	10	1985	2118	16290261	16290395	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_002	80.142	141	15	10	1985	2118	21977995	21978129	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_002	90.141	71	5	2	2046	2116	14705006	14705074	8.46e-17	91.6
Tt.REP3part#nonLTR/nonLTR	chr_002	96.296	54	2	0	2064	2117	9390173	9390226	3.04e-16	89.8
Tt.REP3part#nonLTR/nonLTR	chr_002	84.375	96	9	5	2025	2115	17654663	17654757	3.04e-16	89.8
Tt.REP3part#nonLTR/nonLTR	chr_002	96.154	52	2	0	2064	2115	10517456	10517507	3.94e-15	86.1
Tt.REP3part#nonLTR/nonLTR	chr_002	100.0	42	0	0	2076	2117	8731982	8732023	6.59e-13	78.7
Tt.REP3part#nonLTR/nonLTR	chr_002	95.556	45	2	0	2073	2117	14139699	14139655	3.07e-11	73.1
Tt.REP3part#nonLTR/nonLTR	chr_002	83.529	85	7	5	2035	2112	24892893	24892977	3.07e-11	73.1
Tt.REP3part#nonLTR/nonLTR	chr_001	90.123	1539	150	2	1	1538	22136516	22138053	0.0	1999.0
Tt.REP3part#nonLTR/nonLTR	chr_001	88.235	1394	155	8	177	1566	22018350	22019738	0.0	1657.0
Tt.REP3part#nonLTR/nonLTR	chr_001	88.346	1270	134	10	278	1537	13025202	13023937	0.0	1513.0
Tt.REP3part#nonLTR/nonLTR	chr_001	90.317	1074	98	6	503	1573	19195003	19193933	0.0	1402.0
Tt.REP3part#nonLTR/nonLTR	chr_001	89.513	1068	109	1	1	1065	14564097	14563030	0.0	1349.0
Tt.REP3part#nonLTR/nonLTR	chr_001	87.74	1093	129	5	476	1566	15331115	15330026	0.0	1271.0
Tt.REP3part#nonLTR/nonLTR	chr_001	89.379	885	92	2	657	1540	8460084	8460967	0.0	1112.0
Tt.REP3part#nonLTR/nonLTR	chr_001	84.028	864	134	3	673	1534	12984766	12983905	0.0	828.0
Tt.REP3part#nonLTR/nonLTR	chr_001	87.244	635	80	1	906	1540	10461491	10460858	0.0	723.0
Tt.REP3part#nonLTR/nonLTR	chr_001	92.225	463	34	2	546	1007	20807615	20807154	0.0	654.0
Tt.REP3part#nonLTR/nonLTR	chr_001	82.138	767	111	17	775	1540	16137620	16138361	3.1199999999999998e-180	634.0
Tt.REP3part#nonLTR/nonLTR	chr_001	83.748	603	93	4	672	1273	12481800	12482398	1.15e-159	566.0
Tt.REP3part#nonLTR/nonLTR	chr_001	84.346	543	81	4	999	1539	21952839	21953379	1.51e-148	529.0
Tt.REP3part#nonLTR/nonLTR	chr_001	81.935	620	107	3	923	1538	20348984	20348366	9.11e-146	520.0
Tt.REP3part#nonLTR/nonLTR	chr_001	82.686	566	88	9	984	1544	14689611	14690171	5.52e-138	494.0
Tt.REP3part#nonLTR/nonLTR	chr_001	91.541	331	28	0	689	1019	19479208	19479538	7.24e-127	457.0
Tt.REP3part#nonLTR/nonLTR	chr_001	93.382	272	18	0	174	445	19478680	19478951	9.57e-111	403.0
Tt.REP3part#nonLTR/nonLTR	chr_001	79.895	572	93	16	227	796	9661406	9660855	1.24e-109	399.0
Tt.REP3part#nonLTR/nonLTR	chr_001	78.715	498	92	7	1080	1573	34800103	34800590	9.92e-86	320.0
Tt.REP3part#nonLTR/nonLTR	chr_001	93.78	209	13	0	747	955	19693583	19693375	4.61e-84	315.0
Tt.REP3part#nonLTR/nonLTR	chr_001	78.594	313	41	11	1005	1317	16732552	16732266	1.36e-44	183.0
Tt.REP3part#nonLTR/nonLTR	chr_001	87.742	155	13	6	1554	1703	21785064	21784911	2.2699999999999998e-42	176.0
Tt.REP3part#nonLTR/nonLTR	chr_001	80.258	233	39	7	1332	1561	36288236	36288464	3.8e-40	169.0
Tt.REP3part#nonLTR/nonLTR	chr_001	76.708	322	43	15	996	1317	17006421	17006132	1.38e-34	150.0
Tt.REP3part#nonLTR/nonLTR	chr_001	94.872	78	4	0	930	1007	21103	21026	3e-26	122.0
Tt.REP3part#nonLTR/nonLTR	chr_001	84.921	126	13	6	1994	2118	32975036	32974916	3e-26	122.0
Tt.REP3part#nonLTR/nonLTR	chr_001	90.526	95	3	6	2025	2117	20748218	20748308	1.08e-25	121.0
Tt.REP3part#nonLTR/nonLTR	chr_001	90.217	92	6	3	2026	2117	19366960	19366872	1.3999999999999999e-24	117.0
Tt.REP3part#nonLTR/nonLTR	chr_001	94.286	70	1	3	2051	2117	20662	20593	1.09e-20	104.0
Tt.REP3part#nonLTR/nonLTR	chr_001	87.234	94	8	3	2026	2115	12983398	12983305	1.09e-20	104.0
Tt.REP3part#nonLTR/nonLTR	chr_001	87.234	94	9	3	2026	2117	15248310	15248218	1.09e-20	104.0
Tt.REP3part#nonLTR/nonLTR	chr_001	100.0	56	0	0	2063	2118	19438323	19438378	1.09e-20	104.0
Tt.REP3part#nonLTR/nonLTR	chr_001	95.385	65	1	2	2056	2118	11413655	11413591	3.91e-20	102.0
Tt.REP3part#nonLTR/nonLTR	chr_001	81.56	141	10	13	1985	2118	15329090	15328959	3.91e-20	102.0
Tt.REP3part#nonLTR/nonLTR	chr_001	93.056	72	2	3	2049	2117	16954985	16954914	3.91e-20	102.0
Tt.REP3part#nonLTR/nonLTR	chr_001	94.203	69	1	3	2051	2116	20695186	20695118	3.91e-20	102.0
Tt.REP3part#nonLTR/nonLTR	chr_001	81.159	138	17	9	1987	2119	35165245	35165112	3.91e-20	102.0
Tt.REP3part#nonLTR/nonLTR	chr_001	87.368	95	3	7	2027	2117	17066388	17066299	1.41e-19	100.0
Tt.REP3part#nonLTR/nonLTR	chr_001	86.667	90	12	0	1117	1206	18759193	18759104	1.41e-19	100.0
Tt.REP3part#nonLTR/nonLTR	chr_001	86.813	91	8	3	2030	2117	14781226	14781137	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_001	86.957	92	7	4	2026	2117	20804280	20804194	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_001	86.458	96	6	5	2025	2118	33644149	33644059	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_001	84.762	105	9	6	2017	2117	34124496	34124597	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_001	88.75	80	7	1	2036	2113	13023315	13023236	1.82e-18	97.1
Tt.REP3part#nonLTR/nonLTR	chr_001	86.667	90	9	2	2030	2117	19442632	19442720	1.82e-18	97.1
Tt.REP3part#nonLTR/nonLTR	chr_001	90.667	75	3	3	2045	2117	19564195	19564267	1.82e-18	97.1
Tt.REP3part#nonLTR/nonLTR	chr_001	86.17	94	8	4	2026	2117	19943891	19943981	1.82e-18	97.1
Tt.REP3part#nonLTR/nonLTR	chr_001	86.17	94	8	4	2026	2117	22809317	22809227	1.82e-18	97.1
Tt.REP3part#nonLTR/nonLTR	chr_001	85.263	95	11	3	2025	2118	14690717	14690809	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_001	85.417	96	8	5	2027	2117	16575587	16575493	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_001	86.517	89	8	3	2030	2115	16709109	16709022	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_001	98.148	54	1	0	2062	2115	22086347	22086294	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_001	98.148	54	1	0	2064	2117	22799060	22799007	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_001	86.022	93	8	3	2025	2115	36289025	36289114	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_001	84.848	99	8	7	2024	2118	1528494	1528399	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_001	100.0	50	0	0	1	50	22021450	22021499	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_001	86.517	89	6	5	2031	2117	22395336	22395420	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_001	84.946	93	10	4	2025	2115	22138432	22138522	8.46e-17	91.6
Tt.REP3part#nonLTR/nonLTR	chr_001	86.207	87	7	4	2028	2112	4665	4582	3.04e-16	89.8
Tt.REP3part#nonLTR/nonLTR	chr_001	84.946	93	8	5	2028	2115	13612	13521	3.04e-16	89.8
Tt.REP3part#nonLTR/nonLTR	chr_001	95.652	46	0	2	2072	2117	20079661	20079618	3.07e-11	73.1
Tt.REP3part#nonLTR/nonLTR	chr_003	89.3	1542	156	8	1	1538	15835857	15837393	0.0	1925.0
Tt.REP3part#nonLTR/nonLTR	chr_003	89.919	1488	144	6	54	1538	13659028	13660512	0.0	1912.0
Tt.REP3part#nonLTR/nonLTR	chr_003	91.39	1115	94	2	1	1114	29040023	29038910	0.0	1526.0
Tt.REP3part#nonLTR/nonLTR	chr_003	86.805	1349	152	14	192	1538	12255976	12254652	0.0	1482.0
Tt.REP3part#nonLTR/nonLTR	chr_003	85.952	1324	182	4	230	1551	12703102	12701781	0.0	1411.0
Tt.REP3part#nonLTR/nonLTR	chr_003	88.922	1011	112	0	528	1538	17211803	17212813	0.0	1247.0
Tt.REP3part#nonLTR/nonLTR	chr_003	89.362	987	75	11	664	1648	12739343	12738385	0.0	1214.0
Tt.REP3part#nonLTR/nonLTR	chr_003	86.231	581	77	2	1	580	12739924	12739346	5.22e-178	627.0
Tt.REP3part#nonLTR/nonLTR	chr_003	91.081	370	33	0	1	370	227737	227368	3.3e-140	501.0
Tt.REP3part#nonLTR/nonLTR	chr_003	91.212	330	29	0	156	485	13735857	13735528	1.2100000000000002e-124	449.0
Tt.REP3part#nonLTR/nonLTR	chr_003	83.411	428	69	2	1125	1551	466422	466848	1.6e-108	396.0
Tt.REP3part#nonLTR/nonLTR	chr_003	86.239	327	38	4	791	1114	4259880	4260202	4.55e-94	348.0
Tt.REP3part#nonLTR/nonLTR	chr_003	92.083	240	18	1	585	824	14406753	14406515	9.85e-91	337.0
Tt.REP3part#nonLTR/nonLTR	chr_003	86.331	278	38	0	1209	1486	15927996	15927719	9.99e-81	303.0
Tt.REP3part#nonLTR/nonLTR	chr_003	100.0	152	0	0	1966	2117	31263068	31262917	4.68e-74	281.0
Tt.REP3part#nonLTR/nonLTR	chr_003	79.195	447	49	27	1709	2113	12738270	12737826	1.0100000000000001e-70	270.0
Tt.REP3part#nonLTR/nonLTR	chr_003	79.772	351	55	11	1198	1544	29038907	29038569	7.94e-62	241.0
Tt.REP3part#nonLTR/nonLTR	chr_003	98.077	104	1	1	2015	2117	9964322	9964219	1.76e-43	180.0
Tt.REP3part#nonLTR/nonLTR	chr_003	95.0	80	4	0	1	80	466342	466421	2.32e-27	126.0
Tt.REP3part#nonLTR/nonLTR	chr_003	91.209	91	6	2	2025	2115	15727715	15727803	3e-26	122.0
Tt.REP3part#nonLTR/nonLTR	chr_003	87.736	106	4	6	2015	2117	12358607	12358706	5.02e-24	115.0
Tt.REP3part#nonLTR/nonLTR	chr_003	88.298	94	5	4	2026	2117	17206276	17206365	8.4e-22	108.0
Tt.REP3part#nonLTR/nonLTR	chr_003	86.458	96	10	3	2025	2118	14771003	14771097	3.91e-20	102.0
Tt.REP3part#nonLTR/nonLTR	chr_003	85.417	96	8	5	2024	2117	10314160	10314251	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_003	96.491	57	2	0	2062	2118	13661170	13661226	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_003	93.75	64	2	2	2056	2117	15892236	15892299	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_003	87.356	87	6	4	2036	2117	17012007	17012093	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_003	86.207	87	10	2	2032	2117	8372550	8372465	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_003	84.444	90	11	3	2025	2114	26584413	26584499	3.94e-15	86.1
Tt.REP3part#nonLTR/nonLTR	chr_003	92.593	54	4	0	2062	2115	12254296	12254243	6.59e-13	78.7
Tt.REP3part#nonLTR/nonLTR	chr_004	88.875	1555	169	2	1	1551	4728533	4726979	0.0	1910.0
Tt.REP3part#nonLTR/nonLTR	chr_004	87.105	1551	181	15	1	1540	18669256	18667714	0.0	1738.0
Tt.REP3part#nonLTR/nonLTR	chr_004	89.804	1226	125	0	330	1555	12913579	12912354	0.0	1572.0
Tt.REP3part#nonLTR/nonLTR	chr_004	85.497	1510	195	14	41	1546	30409792	30408303	0.0	1554.0
Tt.REP3part#nonLTR/nonLTR	chr_004	86.848	1323	160	6	1	1318	12112476	12113789	0.0	1467.0
Tt.REP3part#nonLTR/nonLTR	chr_004	90.382	759	64	5	2	759	18695012	18694262	0.0	989.0
Tt.REP3part#nonLTR/nonLTR	chr_004	87.468	790	90	9	753	1538	14214452	14215236	0.0	902.0
Tt.REP3part#nonLTR/nonLTR	chr_004	87.879	627	74	2	1	626	11490083	11489458	0.0	736.0
Tt.REP3part#nonLTR/nonLTR	chr_004	87.987	616	72	2	945	1559	3581507	3582121	0.0	726.0
Tt.REP3part#nonLTR/nonLTR	chr_004	84.066	546	82	5	960	1503	11932307	11931765	2.53e-146	521.0
Tt.REP3part#nonLTR/nonLTR	chr_004	87.819	353	38	3	573	921	12107256	12107607	2.06e-112	409.0
Tt.REP3part#nonLTR/nonLTR	chr_004	88.926	298	28	2	1	293	12761428	12761725	1.62e-98	363.0
Tt.REP3part#nonLTR/nonLTR	chr_004	87.879	297	35	1	1119	1414	18900276	18899980	4.55e-94	348.0
Tt.REP3part#nonLTR/nonLTR	chr_004	84.953	319	46	2	1215	1532	17499732	17500049	2.76e-86	322.0
Tt.REP3part#nonLTR/nonLTR	chr_004	87.218	266	27	1	708	966	11489457	11489192	1.67e-78	296.0
Tt.REP3part#nonLTR/nonLTR	chr_004	90.526	95	3	6	2025	2117	3583526	3583616	1.08e-25	121.0
Tt.REP3part#nonLTR/nonLTR	chr_004	90.526	95	3	6	2025	2117	4726259	4726169	1.08e-25	121.0
Tt.REP3part#nonLTR/nonLTR	chr_004	90.426	94	6	3	2026	2117	18862283	18862191	1.08e-25	121.0
Tt.REP3part#nonLTR/nonLTR	chr_004	91.463	82	7	0	183	264	18900352	18900271	1.81e-23	113.0
Tt.REP3part#nonLTR/nonLTR	chr_004	82.308	130	17	5	1993	2117	2272796	2272668	8.4e-22	108.0
Tt.REP3part#nonLTR/nonLTR	chr_004	87.234	94	8	3	2026	2117	12520039	12519948	1.09e-20	104.0
Tt.REP3part#nonLTR/nonLTR	chr_004	86.598	97	7	6	2025	2118	3576036	3576129	3.91e-20	102.0
Tt.REP3part#nonLTR/nonLTR	chr_004	80.576	139	17	9	1984	2117	12342143	12342276	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_004	86.316	95	8	3	2025	2117	12763174	12763265	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_004	85.714	98	8	6	2025	2117	13556537	13556633	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_004	86.813	91	8	3	2030	2117	15039450	15039539	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_004	88.372	86	5	5	2036	2118	18180650	18180733	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_004	86.957	92	7	4	2028	2117	20498064	20497976	5.06e-19	99.0
Tt.REP3part#nonLTR/nonLTR	chr_004	86.17	94	7	5	2024	2115	14215588	14215677	1.82e-18	97.1
Tt.REP3part#nonLTR/nonLTR	chr_004	86.316	95	4	7	2027	2117	362511	362422	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_004	86.667	90	6	5	2031	2118	2661518	2661603	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_004	85.714	98	5	7	2026	2117	3582627	3582721	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_004	85.106	94	13	1	2025	2118	17895998	17895906	6.54e-18	95.3
Tt.REP3part#nonLTR/nonLTR	chr_004	84.694	98	9	5	2025	2117	13238551	13238647	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_004	84.848	99	8	7	2024	2118	13850450	13850545	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_004	83.81	105	10	6	2017	2117	14545989	14545888	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_004	86.364	88	9	1	1467	1551	15038810	15038897	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_004	84.694	98	9	5	2025	2117	19069236	19069332	2.35e-17	93.5
Tt.REP3part#nonLTR/nonLTR	chr_004	85.106	94	8	5	2026	2117	4725304	4725215	8.46e-17	91.6
Tt.REP3part#nonLTR/nonLTR	chr_004	84.783	92	13	1	2026	2117	12359151	12359241	8.46e-17	91.6
Tt.REP3part#nonLTR/nonLTR	chr_004	89.189	74	7	1	1488	1561	12762562	12762634	8.46e-17	91.6
Tt.REP3part#nonLTR/nonLTR	chr_004	92.308	65	3	2	2056	2118	19342506	19342442	8.46e-17	91.6
Tt.REP3part#nonLTR/nonLTR	chr_004	85.263	95	5	7	2027	2117	357243	357332	3.04e-16	89.8
Tt.REP3part#nonLTR/nonLTR	chr_004	92.308	65	1	4	2056	2118	12911724	12911662	3.04e-16	89.8
Tt.REP3part#nonLTR/nonLTR	chr_004	98.0	50	1	0	1	50	2355680	2355631	1.09e-15	87.9
Tt.REP3part#nonLTR/nonLTR	chr_004	98.0	50	1	0	2063	2112	30153628	30153677	1.09e-15	87.9
Tt.REP3part#nonLTR/nonLTR	chr_004	85.227	88	8	4	2035	2117	169625	169538	3.94e-15	86.1
Tt.REP3part#nonLTR/nonLTR	chr_005	90.876	1381	126	0	1	1381	8246151	8244771	0.0	1853.0
Tt.REP3part#nonLTR/nonLTR	chr_005	87.871	1550	158	13	1	1540	15535751	15537280	0.0	1794.0
Tt.REP3part#nonLTR/nonLTR	chr_005	88.429	1063	116	7	479	1538	20244917	20243859	0.0	1275.0
Tt.REP3part#nonLTR/nonLTR	chr_005	87.459	909	112	2	633	1540	12212801	12211894	0.0	1046.0
