qseqid	sseqid	pid	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Normalized_Score
Contig[0069].H#DNA/TcMar	chr_002	98.158	923	15	1	1	921	13929111	13930033	0.0	1611.0	1.75
Contig[0069].H#DNA/TcMar	chr_004	92.924	537	24	10	382	918	3124269	3124791	0.0	769.0	1.47
Contig[0069].H#DNA/TcMar	chr_002	92.132	394	20	4	3	394	6509923	6510307	1.79e-154	547.0	1.42
Contig[0069].H#DNA/TcMar	chr_001	91.703	928	31	11	1	919	282579	283469	0.0	1247.0	1.4
Contig[0069].H#DNA/TcMar	chr_001	98.746	877	9	1	47	921	1690295	1691171	0.0	1559.0	1.78
Contig[0070]#DNA/TcMar	chr_004	98.406	753	9	1	1	753	19013981	19014730	0.0	1321.0	1.76
Contig[0070]#DNA/TcMar	chr_002	98.136	751	14	0	1	751	10974283	10975033	0.0	1310.0	1.75
Contig[0070]#DNA/TcMar	chr_003	99.206	126	1	0	1	126	30688113	30688238	2.15e-58	228.0	1.82
Contig[0071].chkTE#unclass/unclass	chr_001	96.212	528	18	2	1	528	11391258	11391783	0.0	863.0	1.64
Contig[0071].chkTE#unclass/unclass	chr_003	97.164	529	10	5	1	528	31390463	31390987	0.0	889.0	1.7
Contig[0071].chkTE#unclass/unclass	chr_004	95.842	481	11	3	1	473	13726627	13727106	0.0	769.0	1.61
Contig[0071].chkTE#unclass/unclass	chr_001	94.909	275	9	2	1	271	16258160	16258433	4.9e-118	425.0	1.56
Contig[0071].chkTE#unclass/unclass	chr_004	96.491	57	2	0	472	528	13727276	13727332	1.57e-18	95.3	1.7
Contig[0072]#unclass/unclass	chr_004	88.571	105	6	2	90	194	31423127	31423225	2.43e-27	122.0	1.24
Contig[0072]#unclass/unclass	chr_004	95.0	100	5	0	95	194	11617981	11618080	6.649999999999999e-38	158.0	1.6
Contig[0072]#unclass/unclass	chr_004	100.0	194	0	0	1	194	25866715	25866908	1.7e-98	359.0	1.86
Contig[0072]#unclass/unclass	chr_004	94.34	106	5	1	89	194	30070811	30070915	5.14e-39	161.0	1.55
Contig[0072]#unclass/unclass	chr_002	98.113	106	2	0	89	194	5195435	5195540	3.0499999999999998e-46	185.0	1.76
Contig[0072]#unclass/unclass	chr_004	99.057	106	1	0	89	194	10507821	10507926	6.559999999999999e-48	191.0	1.82
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	97.578	1115	15	3	1	1103	12383306	12384420	0.0	1899.0	1.7
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_004	97.322	1718	26	8	1057	2762	30795503	30797212	0.0	2900.0	1.7
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	94.176	2129	72	19	918	3021	14531584	14533685	0.0	3201.0	1.52
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_005	86.15	722	53	22	3368	4046	11179350	11180067	0.0	749.0	1.04
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	90.714	140	10	3	3530	3668	31301622	31301759	7.249999999999999e-45	185.0	1.35
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	94.872	156	8	0	2156	2311	17000875	17001030	1.18e-62	244.0	1.57
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	92.338	3341	199	33	1	3304	31216657	31219977	0.0	4704.0	1.42
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	87.819	1018	65	30	3062	4025	16970265	16971277	0.0	1157.0	1.14
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	96.753	308	6	2	1	304	17969034	17969341	1.05e-142	510.0	1.66
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_003	97.269	1648	30	5	291	1931	13612861	13614500	0.0	2780.0	1.7
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_005	86.293	963	71	26	3123	4040	11096437	11097383	0.0	1003.0	1.06
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_004	97.83	1014	17	2	1	1009	30794486	30795499	0.0	1746.0	1.72
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	95.277	4129	104	42	1	4046	35412291	35416411	0.0	6482.0	1.57
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_005	96.245	799	20	6	1892	2680	4017115	4017913	0.0	1301.0	1.63
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_005	92.393	631	20	14	2703	3319	4017903	4018519	0.0	880.0	1.43
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_002	93.693	761	37	6	1218	1968	254368	255127	0.0	1129.0	1.49
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_003	97.244	254	3	1	1	250	13612507	13612760	1.0900000000000001e-117	427.0	1.69
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	95.679	2453	60	21	383	2804	17969442	17971879	0.0	3901.0	1.6
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	92.715	151	8	2	3899	4046	17972708	17972858	1.99e-55	220.0	1.47
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_004	89.941	1014	76	17	1532	2530	2757349	2758351	0.0	1284.0	1.28
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_004	92.562	968	32	20	3091	4020	30797396	30798361	0.0	1369.0	1.42
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	97.527	566	13	1	1	566	14534427	14534991	0.0	966.0	1.71
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	97.289	996	16	5	1	988	13098217	13099209	0.0	1679.0	1.69
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_004	97.311	818	17	2	1	813	16115408	16116225	0.0	1384.0	1.69
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_005	93.851	309	15	2	3385	3689	20656993	20657301	6.43e-130	468.0	1.52
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_005	89.127	607	27	17	3472	4046	4018520	4019119	0.0	732.0	1.22
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	87.65	583	30	18	3503	4046	14538003	14538582	0.0	652.0	1.13
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	88.922	1020	54	22	2986	3948	17035105	17036122	0.0	1218.0	1.2
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	94.181	2045	59	25	2058	4046	14015461	14017501	0.0	3085.0	1.51
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	95.833	504	12	7	1	503	14783185	14783680	0.0	806.0	1.63
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	96.757	771	7	3	1	763	14013435	14014195	0.0	1269.0	1.67
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_005	98.152	1299	24	0	1	1299	20653494	20654792	0.0	2266.0	1.75
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	96.1	1872	46	12	502	2348	14784416	14786285	0.0	3027.0	1.62
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_002	92.361	288	20	2	867	1153	253349	253635	3.95e-112	409.0	1.43
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	96.595	558	16	3	1190	1745	13099185	13099741	0.0	922.0	1.66
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	92.514	1082	73	7	2	1080	22961113	22962189	0.0	1543.0	1.43
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_002	89.057	1846	120	39	2231	4045	255125	256919	0.0	2233.0	1.24
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_001	87.621	1963	118	71	2194	4040	17108408	17110361	0.0	2185.0	1.12
Contig[0073].fam4.2TIR.C.DDE#DNA/TcMar	chr_004	85.714	98	9	5	3663	3757	15306064	15306159	9.72e-19	99.0	1.04
Contig[0074].chkTE#unclass/unclass	chr_004	97.846	325	7	0	1	325	15317507	15317831	2.14e-159	562.0	1.73
Contig[0074].chkTE#unclass/unclass	chr_002	100.0	325	0	0	1	325	12482291	12482615	4.54e-171	601.0	1.85
Contig[0074].chkTE#unclass/unclass	chr_005	100.0	325	0	0	1	325	209206	209530	4.54e-171	601.0	1.85
Contig[0074].chkTE#unclass/unclass	chr_005	99.692	325	1	0	1	325	3738880	3739204	2.11e-169	595.0	1.84
Contig[0074].chkTE#unclass/unclass	chr_004	94.207	328	13	2	1	325	20236440	20236764	2.2e-139	496.0	1.53
Contig[0075]#unclass/unclass	chr_001	97.037	135	4	0	1	135	16079399	16079533	3.28e-59	228.0	1.7
Contig[0075]#unclass/unclass	chr_003	99.18	122	1	0	14	135	16979094	16979215	5.49e-57	220.0	1.82
Contig[0075]#unclass/unclass	chr_005	97.541	122	3	0	14	135	11338348	11338469	1.19e-53	209.0	1.73
Contig[0076].MITE.2TIR.TSD.C#DNA/MuDR	chr_004	97.987	2037	27	5	1217	3253	12723144	12725166	0.0	3522.0	1.74
Contig[0076].MITE.2TIR.TSD.C#DNA/MuDR	chr_003	98.521	2164	28	4	1	2164	21500132	21502291	0.0	3818.0	1.77
Contig[0076].MITE.2TIR.TSD.C#DNA/MuDR	chr_005	97.351	3284	51	13	1	3256	1965707	1968982	0.0	5550.0	1.69
Contig[0076].MITE.2TIR.TSD.C#DNA/MuDR	chr_005	97.511	3254	46	1	3	3256	21018173	21021391	0.0	5529.0	1.72
Contig[0076].MITE.2TIR.TSD.C#DNA/MuDR	chr_003	97.033	1011	26	4	2224	3233	18473575	18474582	0.0	1698.0	1.69
Contig[0076].MITE.2TIR.TSD.C#DNA/MuDR	chr_004	91.453	702	30	7	13	712	14230886	14231559	0.0	939.0	1.4
Contig[0076].MITE.2TIR.TSD.C#DNA/MuDR	chr_002	98.297	1879	29	2	29	1907	5108636	5110511	0.0	3291.0	1.76
Contig[0077]#DNA/TcMar	chr_005	98.107	317	4	2	1	316	23825	24140	1.25e-156	553.0	1.76
Contig[0077]#DNA/TcMar	chr_001	95.611	319	11	1	1	316	16967171	16967489	7.63e-144	510.0	1.6
Contig[0077]#DNA/TcMar	chr_002	97.297	185	5	0	1	185	9742861	9743045	1.79e-85	316.0	1.72
Contig[0077]#DNA/TcMar	chr_005	96.135	207	8	0	1	207	27442256	27442462	1.06e-92	340.0	1.65
Contig[0077]#DNA/TcMar	chr_004	95.694	209	7	1	1	207	6337884	6338092	1.37e-91	337.0	1.62
Contig[0077]#DNA/TcMar	chr_002	94.375	160	8	1	15	174	12292784	12292942	2.3800000000000003e-64	246.0	1.56
Contig[0077]#DNA/TcMar	chr_005	97.761	268	4	2	1	267	24453561	24453827	2.1700000000000003e-129	462.0	1.74
Contig[0077]#DNA/TcMar	chr_004	93.396	212	9	2	1	207	11859599	11859810	8.31e-84	311.0	1.47
Contig[0078]#DNA/TcMar	chr_003	98.598	428	0	1	1	428	1282748	1283169	0.0	752.0	1.79
Contig[0079]#unclass/unclass	chr_003	91.237	194	7	6	356	548	9926064	9926248	7.08e-67	255.0	1.39
Contig[0079]#unclass/unclass	chr_004	94.708	548	25	3	1	548	30748758	30749301	0.0	848.0	1.56
Contig[0081]#DNA/Merlin	chr_004	98.914	1289	14	0	1	1289	10784515	10785803	0.0	2303.0	1.79
Contig[0081]#DNA/Merlin	chr_004	95.657	829	22	3	465	1289	17948458	17949276	0.0	1319.0	1.61
Contig[0082].chkTE#DNA/TcMar	chr_004	99.438	178	1	0	1	178	3037498	3037675	5.61e-88	324.0	1.83
Contig[0082].chkTE#DNA/TcMar	chr_004	97.753	178	4	0	1	178	16635184	16635361	5.65e-83	307.0	1.73
Contig[0082].chkTE#DNA/TcMar	chr_002	99.355	155	1	0	24	178	20514503	20514657	3.4200000000000003e-75	281.0	1.82
Contig[0083]#unclass/unclass	chr_001	98.828	512	6	0	1	512	35565161	35565672	0.0	913.0	1.79
Contig[0083]#unclass/unclass	chr_005	99.219	512	4	0	1	512	11801391	11801902	0.0	924.0	1.81
Contig[0083]#unclass/unclass	chr_004	98.444	514	4	4	1	512	20751211	20751722	0.0	902.0	1.77
Contig[0085]#unclass/unclass	chr_004	98.958	96	1	0	4	99	16672544	16672639	2.29e-42	172.0	1.81
Contig[0085]#unclass/unclass	chr_002	96.196	184	6	1	6	188	13643776	13643959	1.01e-80	300.0	1.64
Contig[0085]#unclass/unclass	chr_002	94.681	188	10	0	1	188	13349712	13349899	1.69e-78	292.0	1.56
Contig[0085]#unclass/unclass	chr_004	97.34	188	4	1	1	188	18349077	18349263	2.78e-86	318.0	1.71
Contig[0085]#unclass/unclass	chr_003	98.404	188	3	0	1	188	14324802	14324989	3.57e-90	331.0	1.77
Contig[0085]#unclass/unclass	chr_005	97.861	187	4	0	2	188	11909468	11909654	5.98e-88	324.0	1.74
Contig[0085]#unclass/unclass	chr_002	94.211	190	9	2	1	188	15568365	15568554	2.18e-77	289.0	1.53
Contig[0086]#unclass/unclass	chr_003	91.903	247	14	1	1	241	10428483	10428729	2.17e-92	340.0	1.38
Contig[0086]#unclass/unclass	chr_005	91.852	135	9	2	486	619	17644496	17644629	2.99e-46	187.0	1.41
Contig[0086]#unclass/unclass	chr_004	99.355	155	1	0	3	157	16169131	16169285	1.33e-74	281.0	1.82
Contig[0086]#unclass/unclass	chr_005	91.297	632	39	8	3	621	6520864	6521492	0.0	848.0	1.35
Contig[0086]#unclass/unclass	chr_004	93.9	623	29	5	3	621	17836491	17837108	0.0	931.0	1.51
Contig[0086]#unclass/unclass	chr_002	91.473	129	6	4	493	621	13474100	13474223	8.36e-42	172.0	1.4
Contig[0086]#unclass/unclass	chr_005	91.68	625	38	6	2	618	13907833	13908451	0.0	854.0	1.38
Contig[0086]#unclass/unclass	chr_003	95.349	129	4	2	493	621	10428729	10428855	2.96e-51	204.0	1.62
Contig[0086]#unclass/unclass	chr_001	91.77	243	14	3	5	241	11988624	11988866	3.62e-90	333.0	1.38
Contig[0086]#unclass/unclass	chr_004	98.783	493	5	1	129	621	16536572	16537063	0.0	876.0	1.78
Contig[0086]#unclass/unclass	chr_002	92.695	616	38	5	1	614	1411177	1411787	0.0	881.0	1.44
Contig[0086]#unclass/unclass	chr_001	90.156	640	34	9	3	619	17914862	17915495	0.0	806.0	1.27
Contig[0086]#unclass/unclass	chr_002	88.235	204	13	6	40	241	8801454	8801648	3.78e-60	233.0	1.2
Contig[0086]#unclass/unclass	chr_005	98.708	619	6	1	1	619	9144635	9145251	0.0	1098.0	1.78
Contig[0086]#unclass/unclass	chr_004	98.714	622	5	3	1	621	9440362	9440981	0.0	1101.0	1.78
Contig[0086]#unclass/unclass	chr_002	98.797	582	5	2	40	621	19772155	19772734	0.0	1035.0	1.79
Contig[0086]#unclass/unclass	chr_001	98.539	616	8	1	6	621	17616162	17616776	0.0	1086.0	1.77
Contig[0086]#unclass/unclass	chr_001	98.229	621	9	2	1	621	10948421	10949039	0.0	1085.0	1.76
Contig[0086]#unclass/unclass	chr_004	95.981	622	23	2	1	621	15687679	15688299	0.0	1009.0	1.63
Contig[0086]#unclass/unclass	chr_005	98.109	476	7	2	146	621	2585074	2585547	0.0	828.0	1.75
Contig[0086]#unclass/unclass	chr_002	93.846	130	6	2	493	621	8801648	8801776	1.7799999999999998e-48	195.0	1.52
Contig[0086]#unclass/unclass	chr_005	100.0	69	0	0	40	108	2585006	2585074	1.84e-28	128.0	1.88
Contig[0086]#unclass/unclass	chr_001	92.544	228	16	1	1	228	19571981	19572207	6.060000000000001e-88	326.0	1.44
Contig[0086]#unclass/unclass	chr_002	91.093	247	15	2	2	241	13473854	13474100	1.69e-88	327.0	1.33
Contig[0086]#unclass/unclass	chr_002	98.061	619	11	1	3	621	1541837	1542454	0.0	1075.0	1.74
Contig[0086]#unclass/unclass	chr_005	91.837	245	14	1	3	241	17590673	17590917	2.8e-91	337.0	1.38
Contig[0086]#unclass/unclass	chr_001	90.688	247	16	2	1	241	15092132	15092377	7.85e-87	322.0	1.31
Contig[0086]#unclass/unclass	chr_005	97.893	617	10	2	6	621	13457692	13458306	0.0	1064.0	1.73
Contig[0086]#unclass/unclass	chr_005	94.574	129	7	0	493	621	17590917	17591045	3.84e-50	200.0	1.56
Contig[0086]#unclass/unclass	chr_004	97.903	620	7	4	3	621	17988347	17988961	0.0	1068.0	1.74
Contig[0086]#unclass/unclass	chr_004	90.435	115	9	2	1	115	16536489	16536601	3.9200000000000003e-35	150.0	1.34
Contig[0086]#unclass/unclass	chr_002	93.814	97	4	2	7	103	16128956	16129050	1.82e-33	145.0	1.54
Contig[0086]#unclass/unclass	chr_005	90.254	236	16	3	3	238	17644271	17644499	1.02e-80	302.0	1.32
Contig[0087]#unclass/unclass	chr_005	97.976	247	5	0	1	247	1180804	1181050	1.68e-119	429.0	1.74
Contig[0087]#unclass/unclass	chr_004	95.951	247	9	1	1	247	1652388	1652633	1.31e-110	399.0	1.63
Contig[0087]#unclass/unclass	chr_002	90.323	248	16	2	1	247	15767171	15767411	3.79e-86	318.0	1.32
Contig[0088].H#DNA/Merlin	chr_005	97.526	1051	23	2	1	1051	14788167	14789214	0.0	1796.0	1.72
Contig[0089]#unclass/unclass	chr_002	96.296	432	16	0	1	432	15652703	15653134	0.0	710.0	1.65
Contig[0089]#unclass/unclass	chr_002	94.737	114	3	2	220	330	11363635	11363748	1.59e-42	174.0	1.54
Contig[0089]#unclass/unclass	chr_004	88.372	215	18	3	220	432	8064907	8065116	7.120000000000001e-66	252.0	1.21
Contig[0089]#unclass/unclass	chr_003	93.088	217	12	2	217	432	14256563	14256777	8.96e-85	315.0	1.47
Contig[0089]#unclass/unclass	chr_005	94.896	431	19	3	3	432	7261309	7261737	0.0	671.0	1.57
Contig[0089]#unclass/unclass	chr_003	95.614	114	2	2	220	330	14868061	14868174	3.41e-44	180.0	1.59
Contig[0090]#DNA/TcMar	chr_001	100.0	255	0	0	1	255	19280756	19281010	2.85e-132	472.0	1.86
Contig[0090]#DNA/TcMar	chr_003	100.0	255	0	0	1	255	4052096	4052350	2.85e-132	472.0	1.86
Contig[0091].T-S.check#nonLTR/nonLTR	chr_002	97.011	736	18	1	1	732	23725427	23726162	0.0	1236.0	1.68
Contig[0091].T-S.check#nonLTR/nonLTR	chr_004	99.454	732	4	0	1	732	13119311	13120042	0.0	1332.0	1.82
Contig[0091].T-S.check#nonLTR/nonLTR	chr_005	99.454	732	4	0	1	732	19899969	19900700	0.0	1332.0	1.82
Contig[0091].T-S.check#nonLTR/nonLTR	chr_002	98.311	296	5	0	437	732	16467291	16467586	8.549999999999999e-147	521.0	1.77
Contig[0091].T-S.check#nonLTR/nonLTR	chr_004	96.448	732	23	3	1	732	12806364	12807092	0.0	1206.0	1.66
Contig[0092]#unclass/unclass	chr_002	89.048	557	58	3	8	563	16250525	16251079	0.0	688.0	1.24
Contig[0092]#unclass/unclass	chr_003	97.691	563	13	0	1	563	30055605	30056167	0.0	968.0	1.72
Contig[0093]#DNA/hAT-Tip100	chr_005	98.148	810	9	2	1	804	17394324	17395133	0.0	1408.0	1.74
Contig[0093]#DNA/hAT-Tip100	chr_001	96.411	808	24	2	1	804	29836617	29837423	0.0	1327.0	1.65
Contig[0093]#DNA/hAT-Tip100	chr_003	98.383	804	13	0	1	804	4113428	4114231	0.0	1413.0	1.76
Contig[0094].H#DNA/hAT-Ac	chr_004	99.281	695	5	0	1	695	14235071	14235765	0.0	1256.0	1.81
Contig[0096]#DNA/Merlin	chr_004	97.661	513	11	1	1	513	758498	759009	0.0	880.0	1.72
Contig[0096]#DNA/Merlin	chr_002	94.325	511	27	1	1	511	13776132	13776640	0.0	782.0	1.54
Contig[0096]#DNA/Merlin	chr_004	97.661	513	6	2	1	508	10572892	10573403	0.0	876.0	1.71
Contig[0098]#DNA/TcMar	chr_003	99.306	432	3	0	1	432	1282233	1282664	0.0	782.0	1.81
Contig[0099].chkTE#unclass/unclass	chr_003	93.213	221	14	1	1	220	12086888	12087108	2.24e-87	324.0	1.47
Contig[0100]#unclass/unclass	chr_005	96.552	406	14	0	1	406	10137419	10137824	0.0	673.0	1.66
Contig[0100]#unclass/unclass	chr_001	94.634	410	18	1	1	406	19427517	19427926	2.04e-180	632.0	1.55
Contig[0101]#unclass/unclass	chr_002	97.436	156	4	0	1	156	11021556	11021711	8.270000000000001e-71	267.0	1.72
Contig[0101]#unclass/unclass	chr_001	98.718	156	2	0	1	156	33517129	33517284	3.8199999999999996e-74	278.0	1.79
Contig[0101]#unclass/unclass	chr_001	95.513	156	5	2	1	156	34734301	34734454	3e-65	248.0	1.62
Contig[0102].H#DNA/TcMar	chr_002	100.0	95	0	0	1	95	3631334	3631428	5.44e-43	176.0	1.87
Contig[0102].H#DNA/TcMar	chr_004	97.723	527	12	0	1	527	11730399	11730925	0.0	907.0	1.72
Contig[0102].H#DNA/TcMar	chr_002	97.363	531	9	2	1	527	6662067	6662596	0.0	898.0	1.7
Contig[0104]#unclass/unclass	chr_005	98.718	78	1	0	244	321	10498505	10498582	4.22e-32	139.0	1.81
Contig[0104]#unclass/unclass	chr_005	96.573	321	11	0	1	321	8648898	8649218	1.6599999999999999e-150	532.0	1.66
Contig[0104]#unclass/unclass	chr_002	98.754	321	4	0	1	321	2287637	2287957	3.51e-162	571.0	1.78
Contig[0105]#unclass/unclass	chr_005	100.0	291	0	0	1	291	19165321	19165611	3.1999999999999997e-152	538.0	1.86
Contig[0106]#DNA/TcMar	chr_004	100.0	306	0	0	1	306	12337148	12337453	1.55e-160	566.0	1.86
Contig[0107].H#DNA/TcMar	chr_003	95.141	391	15	1	3	389	23442088	23442478	1.5199999999999998e-176	619.0	1.59
Contig[0107].H#DNA/TcMar	chr_003	92.992	371	12	4	23	389	18648172	18648532	5.65e-151	534.0	1.48
Contig[0109]#DNA/TcMar	chr_002	95.319	470	12	3	1	462	9425769	9426236	0.0	737.0	1.58
Contig[0109]#DNA/TcMar	chr_004	93.92	477	5	9	1	462	12998523	12998990	0.0	699.0	1.5
Contig[0109]#DNA/TcMar	chr_002	97.002	467	8	2	1	462	11188378	11188843	0.0	780.0	1.68
Contig[0109]#DNA/TcMar	chr_002	97.093	172	5	0	291	462	20731279	20731450	1.62e-77	291.0	1.7
Contig[0109]#DNA/TcMar	chr_004	96.567	466	10	3	1	462	27486594	27487057	0.0	767.0	1.66
Contig[0109]#DNA/TcMar	chr_003	95.494	466	15	2	1	462	10925188	10925651	0.0	739.0	1.6
Contig[0111].fam2.1TIR.P#DNA/hAT	chr_003	93.925	428	6	15	2561	2968	14266629	14267056	2.06e-178	628.0	1.47
Contig[0111].fam2.1TIR.P#DNA/hAT	chr_003	95.836	2762	74	29	235	2968	11287960	11290708	0.0	4425.0	1.61
Contig[0113]#DNA/TcMar	chr_001	98.062	258	5	0	1	258	19353784	19354041	1.3500000000000001e-125	449.0	1.75
Contig[0113]#DNA/TcMar	chr_001	98.837	258	3	0	1	258	19427173	19427430	6.24e-129	460.0	1.79
Contig[0115]#DNA/hAT-Ac	chr_003	98.462	390	6	0	1	390	22237120	22237509	0.0	688.0	1.77
Contig[0115]#DNA/hAT-Ac	chr_004	98.974	390	4	0	1	390	19052549	19052938	0.0	699.0	1.8
Contig[0116].chkTE#unclass/unclass	chr_002	99.457	184	1	0	1	184	15734631	15734814	2.69e-91	335.0	1.83
Contig[0116].chkTE#unclass/unclass	chr_003	100.0	184	0	0	1	184	11359463	11359646	5.79e-93	340.0	1.86
Contig[0116].chkTE#unclass/unclass	chr_003	98.913	184	2	0	1	184	15937905	15938088	1.25e-89	329.0	1.8
Contig[0116].chkTE#unclass/unclass	chr_005	99.457	184	1	0	1	184	12933654	12933837	2.69e-91	335.0	1.83
Contig[0116].chkTE#unclass/unclass	chr_004	98.913	184	2	0	1	184	182930	183113	1.25e-89	329.0	1.8
Contig[0117].fam1.2TIR.C.notMAC#DNA/piggyBac	chr_004	98.889	1440	16	0	1	1440	17926473	17927912	0.0	2573.0	1.79
Contig[0117].fam1.2TIR.C.notMAC#DNA/piggyBac	chr_002	94.752	2020	59	25	1	1977	16346895	16348910	0.0	3116.0	1.55
Contig[0118]#unclass/unclass	chr_005	100.0	160	0	0	1	160	13480253	13480412	1.0900000000000002e-79	296.0	1.86
Contig[0118]#unclass/unclass	chr_003	100.0	160	0	0	1	160	14460069	14460228	1.0900000000000002e-79	296.0	1.86
Contig[0118]#unclass/unclass	chr_003	100.0	160	0	0	1	160	10550127	10550286	1.0900000000000002e-79	296.0	1.86
Contig[0122].H#DNA/TcMar	chr_001	98.151	1190	20	2	1	1190	31314164	31315351	0.0	2074.0	1.75
Contig[0122].H#DNA/TcMar	chr_004	98.191	387	6	1	804	1190	13493014	13493399	0.0	675.0	1.75
Contig[0122].H#DNA/TcMar	chr_001	98.143	1185	22	0	1	1185	2292015	2293199	0.0	2067.0	1.75
Contig[0122].H#DNA/TcMar	chr_003	97.059	1190	33	2	1	1190	10951091	10952278	0.0	2002.0	1.69
Contig[0123]#unclass/unclass	chr_004	100.0	153	0	0	1	153	13823000	13823152	8.03e-76	283.0	1.86
Contig[0123]#unclass/unclass	chr_003	100.0	153	0	0	1	153	10769671	10769823	8.03e-76	283.0	1.86
Contig[0125]#DNA/TcMar	chr_001	97.6	500	11	1	1	500	34327024	34327522	0.0	856.0	1.72
Contig[0125]#DNA/TcMar	chr_001	98.6	500	7	0	1	500	23017503	23018002	0.0	885.0	1.77
Contig[0125]#DNA/TcMar	chr_005	98.6	500	7	0	1	500	3980678	3981177	0.0	885.0	1.77
Contig[0126]#unclass/unclass	chr_002	95.851	241	10	0	1	241	2286502	2286742	7.7e-108	390.0	1.62
Contig[0127].H#DNA/TcMar	chr_001	93.75	96	5	1	1	96	3419299	3419393	2.93e-33	143.0	1.52
Contig[0127].H#DNA/TcMar	chr_001	93.798	129	8	0	163	291	21315335	21315463	7.98e-49	195.0	1.52
Contig[0127].H#DNA/TcMar	chr_002	92.83	265	11	4	1	265	23710213	23710469	7.379999999999999e-104	377.0	1.47
Contig[0128]#unclass/unclass	chr_002	99.435	177	1	0	1	177	10237827	10238003	2e-87	322.0	1.83
Contig[0128]#unclass/unclass	chr_004	98.87	177	2	0	1	177	15738059	15738235	9.32e-86	316.0	1.8
Contig[0130]#unclass/unclass	chr_003	89.72	214	20	2	1	213	13975121	13975333	2.53e-72	272.0	1.28
Contig[0130]#unclass/unclass	chr_003	100.0	213	0	0	1	213	10982412	10982624	5.180000000000001e-109	394.0	1.86
Contig[0130]#unclass/unclass	chr_005	100.0	213	0	0	1	213	18036412	18036624	5.180000000000001e-109	394.0	1.86
Contig[0131]#unclass/unclass	chr_001	98.0	200	4	0	1	200	18607954	18608153	3.81e-95	348.0	1.75
Contig[0131]#unclass/unclass	chr_003	96.0	200	7	1	1	200	18634447	18634645	6.42e-88	324.0	1.64
Contig[0131]#unclass/unclass	chr_003	96.5	200	7	0	1	200	22102484	22102683	3.83e-90	331.0	1.66
Contig[0132].fam2.2TIR.C.notMAC#DNA/piggyBac	chr_002	99.552	670	1	2	19	686	18157423	18158092	0.0	1219.0	1.82
Contig[0132].fam2.2TIR.C.notMAC#DNA/piggyBac	chr_004	92.071	845	33	18	1288	2106	14219272	14220108	0.0	1164.0	1.39
Contig[0132].fam2.2TIR.C.notMAC#DNA/piggyBac	chr_005	98.551	69	1	0	31	99	7799393	7799461	3.1100000000000004e-26	122.0	1.79
Contig[0132].fam2.2TIR.C.notMAC#DNA/piggyBac	chr_004	96.735	245	4	4	1868	2108	29421875	29422119	2.13e-112	409.0	1.68
Contig[0132].fam2.2TIR.C.notMAC#DNA/piggyBac	chr_002	97.544	1425	10	15	709	2108	18158193	18159617	0.0	2420.0	1.7
